FWK_CODE_K	%ivk07_Wein	%ivk07_Ackerfutter	%ivk07_Flaechenstilllegung	%ivk07_Getreide	%ivk07_Gruenland	%ivk07_Hackfruechte	%ivk07_Huelsenfruechte	%ivk07_Klee	%ivk07_Mais	%ivk07_mehrjaehrige_Obst_und_Nutzpflanzen	%ivk07_Nutzpflanzen	%ivk07_Obst_und_Gemuese	%ivk07_Oelsaaten	%ivk07_Pflanzenzucht	%ivk07_sonstige_Flaechen	%ivk07_sonstige_Handelsgewaechse	%ivk07_Teichflaechen	%ivk07_mehrjaehrige_Graeser	%ivk07_unbekannt			%ivk13_Wein	%ivk13_Ackerfutter	%ivk13_Flaechenstilllegung	%ivk13_Getreide	%ivk13_Gruenland	%ivk13_Hackfruechte	%ivk13_Huelsenfruechte	%ivk13_Klee	%ivk13_Mais	%ivk13_mehrjaehrige_Graeser	%ivk13_mehrjaehrige_Obst_und_Nutzpflanzen	%ivk13_Nutzpflanzen	%ivk13_Obst_und_Gemuese	%ivk13_Oelsaaten	%ivk13_Pflanzenzucht	%ivk13_sonstige_Flaechen	%ivk13_sonstige_Handelsgewaechse	%ivk13_Teichflaechen	%ivk13_unbekannt	%Wohnbauflaeche	%TagebauGrubeSteinbruch	%SportFreizeitUndErholungsflaeche	%IndustrieUndGewerbeflaeche	%Halde	%Friedhof	%FlaecheGemischterNutzung	%FlaecheBesondererFunktionalerPraegung	%Bergbaubetrieb	%Wald	%UnlandVegetationsloseFlaeche	%Sumpf	%Moor	%Landwirtschaft	%Heide	%Gehoelz	%Weg	%Straﬂenverkehr	%Schiffsverkehr	%Platz	%Flugverkehr	%Bahnverkehr	% Flieﬂgewaesser	%Hafenbecken	% stehende_Gewaesser
IL435	0	145.3272373	12.22104598	180.7000065	587.1937102	11.83699611	0	18.51028278	42.39925085	0	0	0	0	0	1.052254207	0	0	0	0.759216116			0	17.48670679	0	19.99581262	51.84110238	1.603361832	0	0.875563133	3.19594825	0	0	0	0	0	4.882724103	0	0	0	0.118780889	3.045279657	0	1.374456206	1.954264569	0	0.02965638	5.446899007	0.358766758	0	11.65397936	2.864439909	0	0	64.26691362	0	2.350740652	1.921679149	3.576088241	0	0	0	0	0.698915536	0	0.457920961
IL436	0	78.25282922	29.89851108	311.5373378	278.1973532	24.99925623	0	15.38076436	119.3484806	1.707060047	0	2.917921205	122.1137565	0	0	1.130436872	0	0	14.51629281			0	14.65508643	0.294940729	38.6649502	26.96656775	0.942026267	0	1.549140025	7.026329493	0.750060714	0	0	0.3153558	8.333538054	0	0	0.114028618	0	0.387975917	10.26313561	0.497145855	1.236446413	1.798247856	0	0.250749618	3.806126659	0.488382735	0	8.023203177	9.104191428	0	0	48.95141296	0	6.733900937	1.648663869	4.52353363	0	0.064370945	0.070429905	0.227851471	1.672245603	0	0.639961321
IL446	0	113.2640246	59.88052998	273.2705522	423.4901611	1.179346988	7.860458102	18.0212733	48.44745892	0	0	0	27.85773876	0.768071457	8.524193313	0	0	0	17.43619125			0	16.98177845	0.848772617	27.34656784	38.1236531	0.596897888	0.191882424	2.317238365	6.841649974	0.115895396	0.167104806	0	0	3.96735236	0.217101822	0.306168348	1.354298104	0	0.623638507	4.448476903	0.176017413	0.341036134	1.416883232	0	0.072552063	4.614740365	0.310504457	0	4.795898675	6.804112963	0	0	67.90953296	0	2.960993325	1.566142154	2.681156638	0	0.028914158	0	0.255550287	1.496845411	0	0.120642859
IN_01	0	37.0076675	106.8271364	184.1618462	480.4539165	34.13017481	17.69492214	7.407062442	96.48080467	0	2.61049987	4.049374165	8.860232418	2.100507667	0.261246866	0.41094314	0	0	17.54366518			0	5.701270357	4.827937703	24.97501138	49.90521939	4.121096399	0.090814448	3.369132151	4.109579278	0	0.043555775	0.401504023	0.568705517	1.726479642	0.006759145	0.005358145	0.091775025	0	0.055801623	0.849926392	0	0.650348011	0.836729575	0	0.007562492	0.71658454	0.196231796	0	3.618985591	10.46194297	0	0.190945674	20.69038499	0	4.273498088	1.469413798	2.18998437	0.440945715	0.019340851	0	0.041358783	52.44061383	0.164644215	0.740558317
IN002	0	140.9920197	39.21073296	249.3355926	442.3822724	0	26.96238739	20.02754224	18.1493505	0	0	0	0	0	0	0	0	0	62.94010223			0	17.60775314	0.148681889	26.98654813	43.85878283	0	0	4.344877926	6.015604728	0	0	0	0	0.641680103	0	0.396071252	0	0	0	3.207729391	0	0.663823435	3.378517946	0	0.037547708	1.764818922	0.481305931	0	4.608046623	2.826346245	0	0	6.435058828	0	2.352475152	1.162148178	7.646260139	0.402005981	0.66858684	0.799002671	2.571268973	60.72820833	0.103948629	0.162900082
IN004	0	91.27245887	0	504.1068008	389.3144432	0	0	0	0	0	0	0	0	0	0	0	0	0	15.30629717			0	8.986485749	0	20.56727398	37.09496768	0.655032367	0	0	31.90317314	0	0	0	0	0	0	0	0	0	0.79306708	2.551570116	0	0.936396642	3.141730724	0	0	1.400430296	0.405872386	0	8.962545737	4.551431917	0	0	14.13232376	0	1.846480264	1.677063223	5.089189986	0	0.183789743	0	3.345008853	51.08201348	0.685735266	0.008417608
IN005	0	15.30385358	135.8034405	382.3980244	102.5913948	98.40204226	2.290093545	3.734235651	222.9390199	0	0	16.25684252	14.27297476	0	1.033060892	0	0	0	4.975017172			0	3.07820032	6.556869281	37.13228495	10.59231441	9.276047802	0.151596727	0.968337855	26.53702009	0.059794999	0	0	2.188718387	3.357254918	0	0	0	0	0.101560265	2.19501278	0.222670716	0.090634613	1.300904367	0	0.131140356	2.269291044	0.293662369	0	18.34342709	11.5891315	0.000608761	0.002951058	50.81917802	0.014279369	3.733606529	1.734438964	1.777520146	0	0.027497182	0	0.16837305	4.218549877	0	1.0671222
IN010	0	43.76724018	59.29449738	442.4454355	15.58844132	217.7742979	1.112439321	1.807750657	185.7930719	0	0	17.89731795	14.51950794	0	0	0	0	0	0			0	8.868696075	0.949238588	41.72167474	1.628317305	22.63530783	0.027535222	0.046249169	21.66379161	0	0	0	1.505086987	0.954102472	0	0	0	0	0	3.817036242	0	0.19455796	1.148168181	0	0.019795309	6.535914044	0.156703483	0	2.76515474	7.732156528	0	0	69.94396547	0	1.542454301	2.322182563	2.379282398	0	0	0	0.625751768	0.729114193	0	0.087762818
IN011	0	104.1709206	18.18708061	158.62008	626.7365713	0	1.03755263	15.20306894	66.95247964	0	0	0	2.607667556	0	0.054790106	0	0	0	6.429788618			0	13.56108942	1.40155075	14.34008945	61.55717633	0	0	1.774385729	6.217465669	0.122871648	0	0	0.114119019	0.224692182	0	0.519672938	0	0	0.166886867	3.156005425	0.154190497	0.178309532	0.476677746	0	0.032475708	2.256612125	0.116795462	0	17.14133011	7.754310063	0.001990917	0.031791451	55.6618852	0	5.511077624	1.336884785	3.442297907	0	0.013248216	0	0.115451814	1.905122545	0	0.713542875
IN013	0	52.16576863	32.07070256	201.5677235	506.2257443	8.109295223	0	11.9899936	149.7173708	0	0	0	23.38521723	8.444461552	0	0	0	1.071668614	5.252053995			0	7.046464218	3.519946526	29.97622004	29.6387756	2.498155215	1.13854816	1.542636146	17.44915897	0.136753344	0	0	0	5.636219579	0.099838895	1.317283303	0	0	0	5.152716403	0	0.982219695	1.369784747	0	0	1.917984488	1.06942116	0	2.407799678	11.89633488	0	0	50.80130055	0	4.585897058	2.622351893	4.675740077	0	0.361931044	0	0.14767498	10.05187065	0	1.956972702
IN022	0	146.9493811	39.86413554	367.0290444	290.350941	0	0	13.4316847	139.7801636	0	0	0	0	0	0	0	0	0	2.594649691			0	16.67427324	2.343847586	25.59276979	28.2462578	0	0	0	24.87096696	0	0	0	0	2.271884623	0	0	0	0	0	2.261526627	0	0.388913856	2.17384607	0	0	1.508399459	0.448356205	0	2.444485152	4.912980432	0	0	71.10634169	0	1.229351608	1.967057936	2.694306904	0	1.751105285	0	4.96288E-05	1.866434042	0	5.246845105
IN023	0	173.5209636	19.53922882	169.9395184	548.2585903	0	0	28.17086189	24.66229478	0	0	0	0	4.942705702	0	0	0	0	30.9658366			0	14.35914022	1.437683053	12.1902867	49.86521653	0	0	5.525619707	10.18049126	0	0	0	0	4.427224634	2.014337896	0	0	0	0	5.701033156	0	1.527270764	0.504387572	0	0.091960924	1.220029236	0.175611472	0	17.49843022	10.07862495	0	0.109470251	48.31184222	0	5.377271628	1.085258061	3.790254623	0	0	0	0	4.029095741	0	0.499459183
IN024	0	36.32514955	96.35813214	380.3247956	67.30492944	109.2774534	12.16025002	0.096659513	256.3474102	0.103433907	0	19.10648473	17.20028785	0.161994944	0.670603229	0	0	0.699332057	3.863083426			0	4.894264935	4.835498933	38.9748888	5.568865277	9.393289316	0.941344702	0.684972843	29.32534167	0.370654424	0.013606437	0	2.176310067	2.323786165	0	0.085142136	0	0	0.412034294	3.512000115	0.063950629	0.929081486	3.223622562	0	0.030710622	5.55128961	0.305735454	0	6.511588094	7.104313999	0.069572384	0	60.96750516	0	3.647078569	1.892480152	2.980285134	0	0.138786692	0	0.293350815	2.122805875	0	0.655842649
IN031	0	116.2124034	17.70677588	127.3601276	687.333435	0.198161016	0	33.90220045	7.986377168	0.714667065	0	0	0	0	1.368015218	0	0	0	7.217837273			0	11.67730479	0.128329195	12.0682891	67.74429831	0.019810772	0	2.322389078	3.874237633	0	0	0	0	0	0.147892834	0	0	0	2.01744829	2.853905232	0	0.235042585	0.783654164	0	0.053251914	2.685912547	0.329467822	0	27.14041056	11.15022579	0	0.140543989	45.19457121	0	3.348221669	0.974430455	2.470567639	0	0.139941737	0	0	2.302874333	0	0.196978347
IN032	0	54.62953	13.71912465	83.98011651	792.4451128	9.601015085	0	4.186545783	19.4105728	0	0	0	8.755594286	0	0.231580091	0.632218833	0	0	12.40858918			0	4.793811669	0.129914478	8.233430997	79.6020131	0.46220598	0.429721725	0.896535739	3.461881537	0	0	0	0.68474529	0.678223995	0	0.267713018	0	0	0.359802474	3.68051768	0	0.858344626	2.272763885	0	0.048062283	4.929818129	0.352598443	0	1.561215521	12.27207066	0	2.215226221	55.00764835	0	4.072826098	0.960525474	2.81432991	0	0.243241566	0	0.001200779	7.04434123	0	1.665269145
IN033	0	72.55216728	18.84848371	107.3085289	763.201934	0	0	0.350553381	0	0	0	0	25.69603414	0	0.519646022	0	0	0	11.52265254			0	10.70092495	0	11.92031492	77.37876013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005281531	0.513312471	0.228127114	1.536665557	0	0.090828046	6.2964616	0.040157045	0	1.015621637	15.03259345	0	0	62.86994089	0	2.497609383	0.455526219	3.24560732	0	0	0	0	5.052029496	0	0.120238244
IN034	0	101.4691396	100.7442599	302.6902009	133.391243	33.92625369	6.131104069	3.621999338	166.0744478	0	0	89.03487477	44.11138793	0.624723058	5.941620331	0	0	0	12.23874551			0	14.88038152	2.811662606	33.7429012	12.00278658	3.525317701	0.62775349	0.812523765	17.23512851	0	0	0	10.72545832	2.372102088	0	0.61553707	0	0	0.648447145	3.33802495	0	1.642960619	1.467511084	0	0.092750952	4.362628148	0.303229676	0	2.429864616	7.112102907	0	0.066257039	58.31318129	0	6.797235431	1.874537571	2.546933785	0	0.199151439	0	0	7.525014784	0	1.92861571
IN036	0	53.15768347	96.74701534	281.7516549	243.8940563	9.26941448	0	2.962636845	273.8511258	0	0	6.45780045	16.59794716	0.389801122	0.57024	0	0	0	14.35062418			0	7.374265103	5.065441511	31.02686303	26.73903504	2.349891069	0.012080185	0.525822731	22.4019733	0	0	0	1.652580948	2.472578685	0	0.379468405	0	0	0	5.720582234	0	2.109776981	1.032154509	0	0.068205939	4.457840899	0.435650552	0	9.607271268	6.321608078	0	0	51.32509224	0	3.745520144	1.59121746	2.610997382	0	0.266249088	0.005743605	0.18603024	10.11320539	0	0.402853984
IN037	0	101.4814339	35.94227377	302.0060628	442.4104304	0	2.063432014	39.68872657	39.58122234	0	0	0	16.02267721	0	0.431560867	0	0	0	20.37218018			0	16.53331334	0.203257333	27.90403073	44.44346922	0	0	3.031533294	4.9468826	0	0	0	0	2.598538581	0	0.338974897	0	0	0	4.709305826	0.421304132	0.297009958	1.341964457	0	0.072806963	6.659458271	0.290053374	0	6.673996103	4.568930457	0.193785295	0	66.4132736	0	1.603917598	1.142825334	4.027857789	0	0.230073357	0	0	1.217823452	0	0.135614035
IN039	0	260.8162037	90.19912561	289.7428077	279.0956274	0	0	4.492786687	33.30850423	9.069294384	0	0	32.49276056	0	0	0	0	0	0.782889666			0	26.52730467	0.328914748	30.90329836	25.1809735	0.029346012	0	1.80671886	12.03529922	0	0.900026905	0	0	2.216491192	0	0.071626539	0	0	0	2.567675779	0	3.144043288	0.443884706	0	0.059738993	2.892210681	2.129983017	0	1.756147293	4.090082818	0	0	69.64827517	0	5.970668243	1.72525777	2.117415855	0	0.134996687	0	0	3.046098056	0	0.273521645
IN042	0	42.90539059	49.99386827	179.9745075	555.9920849	0	13.04793332	28.60643251	95.46170964	0	0	0	29.43004688	0.721045882	0	0	0	0	3.866980472			0	6.828857965	0.623115984	16.73276994	54.7524376	0	2.178099853	2.226738642	15.8397715	0.164045243	0	0	0	0.306462873	0	0.347700398	0	0	0	3.248134544	0.034412259	2.590003507	2.577939136	0	0.233418998	5.687738839	0.67472168	0	4.158716775	5.6675659	0	0	57.87256857	1.230025679	3.425980816	1.134542565	4.707019696	0	0.825082977	0.157994476	0.175146124	5.337632665	0	0.261354795
IN045	0	127.8185531	33.98597262	366.1328297	316.0832259	2.053029955	13.24789472	19.41773523	49.68576538	0.944974238	0	0	65.49100451	0	0.933636531	0	0	0	4.205378073			0	18.54917109	1.06143547	36.53405361	29.96560366	0.051037726	0.229111819	1.695470157	8.123665717	0.007409433	0.007218872	0	0	3.333267937	0.133949655	0	0	0	0.308604856	3.323835181	0.754779041	0.279709936	0.887735127	0	0.128424147	4.80282647	0.489220071	0	10.4380545	5.761495723	0.017040287	0	64.76095607	0	2.563714308	0.861300161	3.330406441	0	0.057623191	0	0.34010314	0.811854392	0	0.390921808
IN053	0	136.6701898	32.36810651	241.945862	387.0006508	0	7.062959534	12.68786759	152.7656711	0	0	0	27.03118842	0.120204236	0	0	0	0	2.347300003			0	12.81798722	0.045124327	25.60167311	36.43777362	0	3.163961494	0.818594298	18.25432412	0	0	0	0	1.122433265	1.097219132	0.640909406	0	0	0	1.262194476	0	0.43431344	0.776485177	0	0.025621131	3.014848518	0.256604615	0	4.247216404	3.239789994	0	0	72.54352599	2.759068633	2.201420106	1.384981567	4.093387838	0	0.612709639	0	0	3.059964703	0	0.087867774
IN058	0	108.6118795	30.98036515	337.7489054	388.5996368	1.390169591	6.983431082	23.23356911	34.09614596	0	0	0.021194636	64.7100344	0.460204223	0.060636846	0	0	0	3.103827373			0	13.64100656	1.214393459	33.2172393	38.53204747	0.303557549	0.16158312	2.261286476	7.089966904	0.106349275	0	0	0.007223053	3.30794166	0	0.15740517	0	0	0	2.927430679	0.427847868	0.338166052	0.952589235	0	0.070171691	4.812431493	0.224865228	0	9.259419627	10.40665797	0	0.033683334	61.65264431	0	2.787657788	1.116767434	3.479851285	0	0.047368868	0	0.058844619	1.290831378	0	0.11277114
IN067	0	138.4520342	57.58568674	437.5546382	114.0662498	36.08114758	0	19.925265	108.9152334	0.063466746	0	35.51509803	46.64307077	0.129077611	0.137164397	0	0	0	4.931867424			0	16.88751871	3.175144567	42.94694741	10.70013121	3.967594372	0.803196551	0.711657185	13.78378916	0.210102597	0	0	3.63049283	2.270243408	0.085670407	0.540196583	0	0	0.28731501	2.214095036	0.426765146	0.355408066	1.019477899	0	0.021342956	3.262751674	0.195974708	0	9.838277097	6.8192215	0	0.045870384	65.80894098	0	3.251662418	1.618210977	3.370798898	0	0.001806754	0	0.312625978	1.062957098	0	0.373812434
IN071	0	141.5577765	70.80204857	342.5905992	66.69529286	53.337935	0	2.857269177	165.1140483	0	0	118.6961919	16.04172711	0	9.286315033	0	0	0	13.02079639			0	10.75950506	0.874379235	31.15597204	6.964578575	10.76838638	0.388006234	0.388936788	18.20998542	0	0	0	13.72380559	5.348427897	0	0.923702429	0	0	0.49431435	1.755148693	0	0.597823189	0.634406288	0	0.052627108	2.232009824	0.055254482	0	4.097361201	5.825415627	0	0	64.93167275	0	7.876746212	2.598060918	1.907797236	0	0	0	0	6.862862903	0	0.572813571
IN076	0	80.58806663	84.47339222	393.1965266	93.17510096	47.02919496	0	0	184.7446335	0	0	50.81694469	47.98415775	0	17.99198265	0	0	0	0			0	11.15917114	3.058738843	36.57896326	8.402878099	3.188950851	1.13693716	0	23.64766758	0.482013041	0	0	7.355889387	4.643778318	0	0.111809988	0	0	0.233202334	0.04217635	0	0.753429762	0	0	0	0.061296456	0	0	1.163601155	6.205080218	0	0	79.07707986	0	4.971562682	1.762131103	0.830821434	0	0	0	0	5.016621201	0	0.116199779
IN077	0	16.54101062	20.1500803	375.2174938	262.467921	15.73037425	0	2.572712091	267.3457106	0	0	8.68074353	31.12984236	0	0.159410267	0	0	0	0.004701206			0	3.325679361	2.420192696	34.69795175	24.40683904	1.909323544	0	1.107503451	30.8224688	0	0	0	0.180769101	1.129272246	0	0	0	0	0	0.975611046	0	0.477980027	0.625757576	0	0.013865074	2.498246504	0.039762451	0	5.14761386	9.143445182	0.109822499	0	60.88749768	0	8.060791204	2.289121168	1.083942285	0	0.007002519	0	0	8.56192981	0	0.077611115
IN078	0	106.2737376	54.48766918	213.7257162	488.1485159	4.849276285	1.002363617	6.214339519	76.35098104	0	0	0	25.72971748	0	0.249751618	0	0	0	22.96793165			0	13.99519464	1.444295606	20.588987	48.95610604	0.34007898	0.316081362	1.209972224	11.73109419	0	0	0	0	0.755882861	0.10269517	0.458811849	0	0	0.100800072	3.374943089	0.041088315	1.141486057	2.602726569	0	0.038053504	3.304406077	0.35529865	0	5.173382705	7.533288959	0	0	65.24139395	0.003912055	3.135927341	1.105794051	3.071420818	0	0.108706183	0	0	3.568255663	0	0.199916018
IN080	0	159.1513027	38.8465393	295.6423792	377.9758831	3.325216928	0.141251755	10.15335592	70.71906547	0.27055642	0	0.812679377	35.29226821	0.055110245	0.21740659	0	0	0	7.396984704			0	17.17941487	1.705396962	28.36015416	36.14057205	0.17297906	0.222030484	0.820750467	11.88824859	0.040315021	0	0	0.59428052	1.450027665	0.041110973	1.301039656	0	0	0.083679522	2.937314742	0.098439759	0.435298313	2.037133356	0	0.026520905	4.721638384	0.152262331	0	11.90160948	5.100100402	0.000380919	0	63.2780882	0	2.229762393	1.150088528	4.544435048	0	0.033071085	0	0	1.180625284	0	0.17323087
IN090	0	45.25223926	75.10416469	302.2836673	313.7225101	0	0	16.68504145	200.1093644	0	0	1.741484517	35.10821133	0	0.840392704	0	0	0	9.152924272			0	7.016299928	3.730476252	33.74078478	30.21598498	1.174316286	0.110920619	1.048563859	20.13580083	0	0	0	0.012916909	2.54849201	0	0.070909025	0	0	0.194534518	7.787685884	0.291750868	0.793700277	2.367818277	0	0.155046524	5.010189234	0.661831034	0	3.736000368	8.755336792	0	0.045534513	59.39293935	0.049846098	3.746917596	0.85848584	4.615369869	0	0.180998401	0	0	1.245598037	0	0.304951033
IN094	0	63.09736834	60.10162344	314.2312146	328.0397339	0	0.977519621	7.065096354	189.5451001	0	0	0	18.16941752	0.105646198	5.044460188	0	0	0	13.62281982			0	5.986427179	2.589045652	32.83827778	31.47931424	0.01762966	0	0.496655702	22.55778395	0.227398961	0	0	0	2.578341304	0.010859468	1.165287969	0	0	0.052978132	5.229408	0.309193665	3.044469399	2.255622483	0.009406921	0.036447392	5.577590359	0.375235004	0	8.279931429	7.626356841	0	0	53.65472671	0	2.868506519	0.997828271	4.748302543	0	0.188753167	0	0.782263953	3.694326567	0	0.321630778
IN099	0	52.55772824	57.25467145	219.838654	529.3583796	0	0	25.58735372	75.28131036	0.056726953	0	0	0.407755667	7.254289042	2.8945688	1.009846022	0	0	28.49871619			0	12.26391917	4.877741956	12.56387872	53.91532361	0	0	0.982329011	14.28016132	0	0	0	0	0.564469684	0.213489021	0.338687505	0	0	0	3.575858433	1.132830805	0.171041488	2.213047493	0	0.019836316	1.86391557	0.2514018	0	39.67274552	8.264997728	0	0	29.72187718	0.026684949	2.219061436	1.248470349	3.028372675	0.000768035	0.090733094	0	0.842983874	5.569782921	0	0.085590332
IN103	0	79.07552799	24.38276688	122.8021709	713.8442981	0	1.729266266	21.55639562	7.551677757	0	0	0	0	0	0.767710741	0	0	0	28.29018575			0	13.69637421	0.462554347	14.18662132	68.19835441	0	0	1.162933738	2.293161981	0	0	0	0	0	0	0	0	0	0	2.220093265	0.212382759	1.152268962	0.446006486	0	0.086393918	1.628210764	0.191730736	0	33.32549205	14.68624196	0	0.107770148	31.36549048	0	2.765826438	1.284654375	3.781398877	0	0.048715195	0	0	6.54988425	0	0.147439335
IN104	0	123.9718814	6.237429192	109.9741715	682.8894442	0	5.719010297	33.46735062	18.9330289	0	0	0	0	0	0.810603566	0	0	0	17.99708033			0	13.91033865	0.409638644	11.23893734	68.78279677	0	0	3.147307307	1.710806013	0	0	0	0	0	0	0.068072872	0	0.023868763	0.708233645	1.878283511	0.382372748	0.828282542	1.310046967	0.004416842	0.024980154	1.839344883	0.085757716	0	37.79690415	7.799779739	0	0.146901226	37.59845328	0	2.962489621	1.468206858	3.108628354	0	0.066818105	0	0	1.680107415	0	1.018225879
IN526	0	184.110579	8.319241064	188.4784769	564.9045794	0	0	43.0890953	2.905021034	0	0	0	0	0	1.844941039	0	0	0	6.348066182			0	20.43731007	0.140536105	14.49275018	55.49783422	0	0	3.321763841	5.523210016	0	0	0	0	0	0.450374486	0.13622109	0	0	0	2.040523245	0.300655538	1.258964882	1.051088879	0	0.042316981	1.196175577	0.105938568	0	33.9062118	12.21386687	0	0	35.4741923	0	5.480387283	1.26564368	3.438453209	0	0.036855142	0	0.12229318	1.7098095	0	0.356623375
IN528	0	143.5793656	1.362632903	75.48765724	738.5688452	0	0	28.05777356	0	1.410775723	0	2.516488441	0	0	0.215649191	0	0	0	8.800812156			0	15.20405376	0	11.71642872	67.19729254	0	0.236031955	4.57075268	0	0.022766886	0.151836388	0	0	0	0.060076134	0.02654595	0	0	0.814214989	2.338807738	0.138920889	1.662211706	2.314038538	0	0	1.726746727	0.164767252	0	29.16371157	10.43398927	0	0.001925577	40.54419468	0	3.290699395	1.578937679	3.43554604	0	0.134298047	0	0.753565623	1.694187116	0	0.623452155
IN529	0	210.310085	15.75637997	76.48648789	665.3378366	0	0	25.95230433	2.234520534	0	0	0	0	0	0	0	0	0	3.922385667			0	18.54876704	0.397767205	10.93749227	64.48184133	0	0	3.723842513	1.230459507	0	0	0	0	0	0.32076058	0.077987071	0	0	0.281082482	0.786152747	0	0.1186856	1.347073111	0	0	0.89730221	0.055326338	0	38.30781293	14.61336363	0	0	28.42810152	0	5.014535655	1.258347285	2.115397195	0	0.06943794	0	1.717573759	5.167238108	0	0.10365197
IN538	0	32.14650623	0	27.68063092	904.1069604	0.504378111	0	22.31085558	0	0	0	0	0	0	2.171791973	0	0	0	11.07887681			0	7.285021681	0.081159749	2.933436709	86.91843414	0	0	2.040231876	0	0	0	0	0	0	0	0.370038504	0	0	0.371677338	0.730118106	0	0.308987534	0.31421026	0	0	1.384006275	0.157437725	0	34.101699	9.207488421	0	0	42.7427555	0	3.901182027	1.596817237	2.506154287	0	0.023787794	0	0.025351661	1.942278381	0	1.057725793
IN544	0	14.53700902	0	30.09404153	937.8057306	0.299401633	0	12.39165685	0	0	0	0	0	0	0	0	0	0	4.872160389			0	4.155888266	0	2.579536679	92.11600522	0	0	0.60499121	0	0.140094361	0	0	0	0	0	0.004413302	0	0	0.399070961	1.557309389	0	0.193222659	1.029996808	0	0.011353449	1.534516372	0.121368372	0	36.24916871	7.217954515	0	0	43.98367254	0.097625404	3.547369411	0.840972282	2.186483182	0	0.011597885	0	0	1.324224922	0	0.0931641
IS004	0	40.03446351	45.92330559	484.3758573	156.1714816	0.742837818	3.498310154	16.4019756	108.6718445	0	71.83911805	0	63.14077442	0	0.727792014	0.247401795	0	0	8.224837742			0	6.785106311	3.526996222	47.39930704	14.49154772	0.316777724	0	1.006755836	15.17165479	0	0	5.424363594	0.037400161	5.237535266	0.07028652	0.001987619	0.01616516	0	0.514116032	4.490004688	0.156582463	0.48565109	1.783488436	0	0.071667939	5.938056508	0.432395484	0	10.56192387	7.45360162	0	0.063998722	58.76643237	0	2.28531633	1.274784889	5.136310824	0	0.040482409	0	0.017544418	0.66514888	0	0.376609065
IS005	0	20.42635935	113.9825306	229.602698	445.1590696	63.55695942	7.696240053	12.16504727	75.39123175	0	0.91929877	1.423826413	20.63787196	0.044629974	3.359573069	0	0	0	5.634663832			0	2.811617111	7.486020326	24.81187601	45.65474663	5.906271113	0.035832394	0.904560266	9.498190322	0.092621719	0	0.133607084	0.118221611	2.056786616	0.067825598	0.299428757	0	0	0.122394445	2.76870824	0.026691233	0.781782828	1.390996758	0	0.022876655	4.108969787	0.447634778	0	1.997824375	7.596046338	0.002294305	0	67.81360656	0	2.365519125	1.804603639	2.957421341	0	0.063307924	0	0.334253275	5.169269294	0	0.348193542
IS006	0	75.11170657	98.38122027	416.4582543	193.8014893	59.6012805	5.922298354	8.306643312	91.27582914	0	0	0	44.84391093	0	2.548216235	0	0	0	3.749151066			0	6.741000893	7.527215994	42.01651752	19.58366466	4.155782039	0.085041145	3.42261528	11.35125111	0.187282949	0	0	0.102156718	4.03233951	0.030771425	0.246612849	0	0	0.517747909	3.916729294	0.326482151	0.702979753	1.251438528	0	0.107413954	4.63372727	0.320878294	0	11.1424286	4.102405537	0	0	63.06126137	0	2.469116924	2.119157772	4.296559103	0	0.053287863	0	0.401983187	0.845055441	0	0.24909496
IS022	0	49.30455227	74.48812015	467.8440331	167.0986712	29.5508493	5.332390444	8.094609241	127.6860813	0.150278782	5.903819126	3.626465584	55.64504679	0.029086105	0.36479021	0.814033939	0	0.243483265	3.823689164			0	7.226386025	4.951217638	45.36339841	15.83624501	2.125313469	0.903121612	0.893201877	18.4579244	0.046331327	0.02333068	0.495409308	0.557190628	2.61577842	0.149940955	0.0725622	0.065733219	0	0.216914823	4.784452987	0.306522246	0.661074335	1.123481342	0	0.113526296	7.71309845	0.318249558	0	9.412336213	6.162085331	0	0	59.23656172	0	2.065160489	1.231465556	5.164293959	0	0.063263823	0	0.714387087	0.66672519	0	0.263315421
IS024	0	34.97609949	89.66867941	261.4497875	466.1028697	57.37081278	11.23005715	12.97326831	48.2834256	0	0.503654606	1.374386012	13.0569439	0	0.574689499	0	0	0	2.435326083			0	3.821123728	10.57668844	22.34491151	44.95263165	5.879579719	0.413316422	1.095700525	9.074658283	0.005746371	0	0	0.135099794	0.974357456	0.047556838	0.058602246	0	0	0.620027018	2.054341941	0.017349303	0.663346935	1.024152989	0	0.021003779	4.52585991	0.289919085	0	2.805454248	7.857879714	0	0.002228234	66.9038169	0	4.839694044	1.308145806	2.346909017	0	0.093366802	0	0.478282217	4.498702564	0	0.269546508
IS035	0	20.86388043	122.1054578	206.6925492	256.2290069	68.7788294	0	2.838221445	288.6262247	0	0	19.21095645	9.72290244	0	0	0	0	0	4.931971326			0	1.526071894	4.562673504	20.03066888	25.26308302	12.12175253	0	0	31.95839976	0	0	0	1.727694894	0	0	1.717040391	1.09261513	0	0	4.320931641	0	1.151095199	1.099835786	0	0.099913037	4.597505034	0.458607201	0	0.480120663	19.81754867	0	0	44.84423156	0	3.616624743	2.275542767	4.242382255	0	0.088075787	0	0	4.379696754	0	8.52788891
